timestamp,converged,minimum_voltage_pu,maximum_voltage_pu,undervoltage_bus_count,overvoltage_bus_count,maximum_line_loading_percent,maximum_transformer_loading_percent,active_line_losses_kw,grid_import_kw,pv_generation_kw,battery_charge_kw,battery_discharge_kw,curtailed_pv_kw,mean_soc,minimum_soc,maximum_soc
2000-03-13 18:30:00,True,0.9577886391801167,1.0,0,0,8.764300779580637,38.03257284650596,3.09442174267643,219.52647188979046,0.0,0.0,53.04731971639642,0,0.6835275511861151,0.5441620679005797,0.787662399847832
2000-03-13 18:45:00,True,0.9529603780547673,1.0,0,0,12.730088222651037,58.79775889724041,4.726354457348038,308.2683410379634,0.0,0.0,47.5340662423003,0,0.6495851985940057,0.5099957549851506,0.7628176928829679
2000-03-13 19:00:00,True,0.950900867500639,1.0,0,0,11.96449839298948,55.261650934493915,5.258252291440387,331.4796666940163,0.0,0.0,55.6661679141884,0,0.6088106733807842,0.4758294420697214,0.7377283331603951
2000-03-13 19:15:00,True,0.9331027914294562,1.0,14,0,13.97038735802434,67.3591323640422,6.286709785652787,382.10588354893594,0.0,0.0,56.83691600388721,0,0.566497943276973,0.4416631291542921,0.6897263904578762
2000-03-13 19:30:00,True,0.9282247749062704,1.0,16,0,15.627800878219173,68.15580967821255,8.49411905108063,372.4606761629081,0.0,0.0,55.06254505520031,0,0.5261814241885759,0.40749681623886286,0.6626287148597929
2000-03-13 19:45:00,True,0.9397511911762157,1.0,8,0,12.945867802553131,59.71189017340145,7.872246021806913,355.5468946430091,0.0,0.0,50.94417579234972,0,0.48951874828141334,0.3733305033234337,0.6436492566770075
2000-03-13 20:00:00,True,0.9347646874689712,1.0,8,0,17.64810610789473,81.51311049663762,9.139840944045586,317.13257036180244,0.0,0.0,48.80675973028315,0,0.4544376796892949,0.33916419040800455,0.6159008487832002
2000-03-13 20:15:00,True,0.9224404975062624,1.0,17,0,16.86073212334449,73.41427031432829,8.717599714749797,329.87763097683967,0.0,0.0,51.00606184908251,0,0.4174934435327779,0.30499787749257534,0.587449899314989
2000-03-13 20:30:00,True,0.914349252810233,1.0,17,0,16.355546673009407,84.53734366612476,9.961723402836968,423.60797833470355,0.0,0.0,65.22229513379666,0,0.36733605475914083,0.27083156457714613,0.5062082494291575
2000-03-13 20:45:00,True,0.9312904529396321,1.0,7,0,18.011818609596936,83.19302658273591,11.541458002873657,435.4208798728161,0.0,0.0,65.99629407954994,0,0.3165289564700557,0.2366652516617169,0.42496659954332605
2000-03-13 21:00:00,True,0.9397352454264206,1.0,6,0,12.498293342501594,58.6378483990703,5.013245336134915,292.5421722931458,0.0,0.0,65.20530859620399,0,0.26648585910927464,0.2024989387462877,0.34785129392836267
2000-03-13 21:15:00,True,0.9199851224384517,1.0,13,0,14.219539815099827,79.67671334427109,6.05723702956219,342.9226975056865,0.0,0.0,61.10166475735235,0,0.220589928012762,0.16833262583085845,0.29971366600631044
2000-03-13 21:30:00,True,0.9433722725704071,1.0,3,0,11.041499780591165,43.68393413189528,5.516214573990401,250.2892896377622,0.0,0.0,63.8795784723312,0,0.17294894285532803,0.13416631291542921,0.2757807060968373
2000-03-13 21:45:00,True,0.9637953358036163,1.0,0,0,7.20853091877007,34.0803696732469,1.9587857810608538,176.279096997791,0.0,0.0,62.80761110998657,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
