timestamp,converged,algorithm,minimum_voltage_pu,maximum_voltage_pu,undervoltage_bus_count,overvoltage_bus_count,active_line_losses_kw,reactive_line_losses_kvar,maximum_line_loading_percent,maximum_transformer_loading_percent,grid_import_kw,grid_import_kvar
2000-03-10 04:15:00,True,nr,0.9907393234412114,1.0,0,0,0.1923584697197905,0.08037633485681583,3.2151027191464823,8.523538280029582,67.15132426940906,27.55427159214463
2000-03-10 04:30:00,True,nr,0.9860431203357115,1.0,0,0,0.3627285628964932,0.15668370904936488,4.610202653155885,10.830178763011716,74.84080209578825,29.55638381824066
2000-03-10 04:45:00,True,nr,0.9887230121322574,1.0,0,0,0.24239331778226214,0.10245746826164007,3.5990489333882167,12.201233762009533,82.79289054361504,32.492011051934
2000-03-10 05:00:00,True,nr,0.9803794942746809,1.0,0,0,0.558896500610216,0.2306434667340293,5.4553689871621485,19.56526877088754,117.5273206751346,43.956148015922736
2000-03-10 05:15:00,True,nr,0.9861830263147381,1.0,0,0,0.3117819757968727,0.12678206894816305,3.7803553551590254,18.11883198657233,112.96842610851687,43.0686503326454
2000-03-10 05:30:00,True,nr,0.9767192622848305,1.0,0,0,0.8522910261859507,0.2912025576654181,6.303232613908291,29.113384371235675,97.89583874246554,46.577190710266336
2000-03-10 05:45:00,True,nr,0.9528554167136922,1.0,0,0,2.9575213736302146,0.9595613322796024,12.758467553991457,58.928837413928306,206.18389589522624,97.86103252757528
2000-03-10 06:00:00,True,nr,0.9731458466013327,1.0,0,0,1.4842880769070395,0.520144441992984,7.27022938984326,33.579751162362996,173.6466595683237,79.25169493771556
2000-03-10 06:15:00,True,nr,0.9732790932065606,1.0,0,0,1.9383124101153073,0.6899278697903928,8.101305382012738,33.737702067865584,262.3665666200177,110.48023617129931
2000-03-10 06:30:00,True,nr,0.9766928417606823,1.0,0,0,1.6882315807075117,0.6129755233958664,7.636260245196983,32.446702201748145,220.70825557346697,90.15047451544689
2000-03-10 06:45:00,True,nr,0.9723176884297321,1.0,0,0,1.6844955453263684,0.6079522624581386,7.494317033025981,34.61476765128046,220.74970521359472,96.80815774136153
2000-03-10 07:00:00,True,nr,0.9687448515639543,1.0,0,0,2.671616122326133,0.9702924721623737,9.06502973574562,39.07965295917789,245.67073743914557,106.07320817216248
2000-03-10 07:15:00,True,nr,0.9683331856097075,1.0,0,0,3.339870286866564,1.2859920881544615,12.162900430229087,37.49037288858228,290.62917647895057,128.40687506109117
2000-03-10 07:30:00,True,nr,0.9584598791249556,1.0,0,0,4.865998459143716,1.8248868579829478,16.150835859329284,40.61386328730683,312.03690511055515,135.51205827056555
2000-03-10 07:45:00,True,nr,0.9600587366142171,1.0,0,0,4.25083254115337,1.58582658339972,15.37484442921158,34.32198005592518,282.8533416509642,119.99270500147131
2000-03-10 08:00:00,True,nr,0.9599070710923734,1.0,0,0,4.361845744402447,1.7512222632363679,16.562540569129876,35.74308684701661,293.95195475702684,125.27066040671819
2000-03-10 08:15:00,True,nr,0.9686128319030594,1.0,0,0,2.4698013378498507,0.9151517806765314,11.659352517804473,28.809862839654844,238.4113498312499,100.89368195621606
2000-03-10 08:30:00,True,nr,0.9683575751156628,1.0,0,0,2.3948055271789763,0.9428591104183519,12.187517334051208,28.611266394324318,227.9547381542788,95.50372345607184
2000-03-10 08:45:00,True,nr,0.9683768816307173,1.0,0,0,2.3388326036998293,0.9332817516146583,11.688229869271332,29.185001749436328,234.35776774824268,98.11657241084148
2000-03-10 09:00:00,True,nr,0.9606780647331241,1.0,0,0,3.187137059369445,1.3131523201113793,14.114227160886028,32.99056600644374,251.40305140409592,104.184887182587
2000-03-10 09:15:00,True,nr,0.9652571125489197,1.0,0,0,2.666395382190386,1.1024209774343117,12.642469063587441,31.284911258202285,243.04444425944837,100.81403277893929
2000-03-10 09:30:00,True,nr,0.9741136722644305,1.0,0,0,1.9466997339974614,0.7840790909307742,9.83778521565607,28.044381128790757,228.59758914929262,95.70670888282784
2000-03-10 09:45:00,True,nr,0.9766350897785154,1.0,0,0,1.557498437069788,0.6097380455198781,8.445666687906801,26.228467291351688,216.98046585595864,91.40115934088477
2000-03-10 10:00:00,True,nr,0.9774699749091698,1.0,0,0,1.5745261437110953,0.6009886148325141,8.587207000721351,25.23529108984606,214.0689154282074,90.94099292772029
2000-03-10 10:15:00,True,nr,0.9750334652214395,1.0,0,0,1.6742495368933952,0.662900031564433,8.992310654811206,27.324001604086828,222.68818319631768,92.9313984852813
2000-03-10 10:30:00,True,nr,0.97574881820648,1.0,0,0,1.6449159644996565,0.6371637159776515,9.197807938287166,27.66110238966124,224.00534289493112,93.36722608652704
2000-03-10 10:45:00,True,nr,0.9748529173791073,1.0,0,0,1.675358909925053,0.649997424559145,9.527125786307682,27.61422898238491,219.25374113336525,90.60184349919886
2000-03-10 11:00:00,True,nr,0.9722081832498021,1.0,0,0,1.8034324219850462,0.6945980951180433,9.147608291474803,28.850983284929434,229.62788002237943,95.5052664144187
2000-03-10 11:15:00,True,nr,0.9738173080913286,1.0,0,0,1.7519425661809649,0.6850850357623943,9.477130444910099,29.860443731069154,237.9828970690403,98.97226532114001
2000-03-10 11:30:00,True,nr,0.9727775972897921,1.0,0,0,1.8775335014038155,0.7198345042377866,10.066835413295733,30.555003166173183,241.70093711785336,100.4567735446642
2000-03-10 11:45:00,True,nr,0.9672656009311091,1.0,0,0,2.5232954860999115,0.9994335275192862,12.491821742799605,33.59067335715667,259.18946465759564,107.2847602873166
2000-03-10 12:00:00,True,nr,0.9722173345913253,1.0,0,0,2.1631478148905647,0.8265575722090798,10.555167171463703,30.088473271689942,251.97506797991088,106.76471278482147
2000-03-10 12:15:00,True,nr,0.9693903626492334,1.0,0,0,2.3263871261511784,0.847902025997276,9.613994396955357,33.15327951736668,259.0390275550349,111.40177236116067
2000-03-10 12:30:00,True,nr,0.965964036868873,1.0,0,0,2.2709655738763592,0.8194683938912023,9.683336997363117,33.195719047488836,247.95602127035798,105.75752327552567
2000-03-10 12:45:00,True,nr,0.9635140433603575,1.0,0,0,2.1040775048726372,0.745779841299695,7.659286074226515,33.678764814360235,254.62275877489415,107.95546189363492
2000-03-10 13:00:00,True,nr,0.9671750390420922,1.0,0,0,1.6888209313813187,0.6157828954595809,8.176629922258554,31.163512139648393,215.2373782021686,88.11997243269865
2000-03-10 13:15:00,True,nr,0.9659972546832535,1.0,0,0,1.790851783399633,0.6632107818813555,7.8054944551066905,34.78526963116651,255.51308768620285,102.19225974866487
2000-03-10 13:30:00,True,nr,0.9602193426167754,1.0,0,0,2.038294841347013,0.771442111885343,8.014364297143262,42.66288776008891,295.518222024717,117.28355190026906
2000-03-10 13:45:00,True,nr,0.9669108912032035,1.0,0,0,1.6236146026113993,0.606363314026456,7.731461702843016,33.26743589082986,249.52858742820717,100.70562672545158
2000-03-10 14:00:00,True,nr,0.9720014500556465,1.0,0,0,1.5101271164712184,0.5310977214480468,8.190075281881366,27.537998705958543,200.88726903134813,81.78997016614176
2000-03-10 14:15:00,True,nr,0.966804938929031,1.0,0,0,2.006803149289103,0.7858967581998914,10.381508757621404,38.7363919622717,226.39941129047725,95.63384610813318
2000-03-10 14:30:00,True,nr,0.9604597977779337,1.0,0,0,3.5655716275919316,1.291687964425394,14.677263007397649,48.25204907395248,255.05784108120744,110.19480973358675
2000-03-10 14:45:00,True,nr,0.956760472972511,1.0,0,0,3.5693421153652967,1.1356010949559998,13.797484069229402,37.46025911708239,213.9769640217295,89.9414604082498
2000-03-10 15:00:00,True,nr,0.9710656924427727,1.0,0,0,1.5980182035963508,0.5045604936134914,9.244226432045362,24.71161515372648,143.76714703315918,59.975984788143144
2000-03-10 15:15:00,True,nr,0.977460914926497,1.0,0,0,0.8855028646998708,0.2998755796280072,6.482400527310868,18.565451103532194,113.38142897053328,47.442459585790075
2000-03-10 15:30:00,True,nr,0.9759251034922655,1.0,0,0,0.6445091086449479,0.21782839683932376,4.183732098286351,12.257020826912017,80.91413621208731,32.83184608033629
2000-03-10 15:45:00,True,nr,0.9867889218756539,1.0,0,0,0.2295448528979668,0.09214595831084813,2.880731153546875,9.527442659999192,68.98069862738598,28.02897667795534
2000-03-10 16:00:00,True,nr,0.986485792285761,1.0,0,0,0.20618311258961827,0.08021442925030392,2.6874996670585984,9.773748802911124,69.68634190821122,28.655935872121674
2000-03-10 16:15:00,True,nr,0.9871368843072427,1.0,0,0,0.19037628382705757,0.07736697837656682,2.5223284632876393,10.353759722623172,73.48570549901345,29.22374847798448
2000-03-10 16:30:00,True,nr,0.9833245236402272,1.0,0,0,0.33471600599298007,0.12972016572022319,3.2135645474582724,12.154566207259855,94.8919122925631,38.98360461873551
